COUNTRY,YEAR,MONTH,PRODUCT,VALUE,yearToDate
Argentina,2023,11,Combustible renewables,180.53458,1977.780424
Argentina,2023,11,Net electricity production,11336.147496,128326.84609
Argentina,2023,11,Electricity supplied,11336.147496,128326.84609
Argentina,2023,11,Renewables,5710.395581,50430.711229
Argentina,2023,11,Non-renewables,5625.751915,77896.134859
Argentina,2023,11,Others,169.054699,12653.976869
Argentina,2023,11,Other renewables aggregated,180.53458,1977.780424
Argentina,2023,11,Low carbon,6585.231015,58354.526639
Argentina,2023,11,Fossil fuels,4750.916481,69972.319449
Brazil,2023,11,Hydro,35129.632071,385061.65644
Brazil,2023,11,Wind,8019.30559,86664.643231
Brazil,2023,11,Solar,5293.932515,45031.009331
Brazil,2023,11,Nuclear,419.967207,12461.941338
Brazil,2023,11,Total combustible fuels,12560.800256,102142.789227
Brazil,2023,11,Coal,1509.305886,12108.405504
Brazil,2023,11,Oil,1184.27523,7412.893186
Brazil,2023,11,Natural gas,4402.021113,31064.224313
Brazil,2023,11,Combustible renewables,5376.016624,50576.270787
Brazil,2023,11,Other combustible non-renewables,89.181403,980.995433
Brazil,2023,11,Net electricity production,61423.637639,631362.039568
Brazil,2023,11,Electricity supplied,61423.637639,631362.039568
Brazil,2023,11,Renewables,53818.8868,567333.579789
Brazil,2023,11,Non-renewables,7604.750839,64028.459774
Brazil,2023,11,Others,1273.456633,8393.888619
Brazil,2023,11,Other renewables aggregated,5376.016624,50576.270787
Brazil,2023,11,Low carbon,54238.854007,579795.521127
Brazil,2023,11,Fossil fuels,7184.783632,51566.518436
Canada,2023,11,Hydro,29727.376773,328413.244771
Canada,2023,11,Wind,4357.825963,32813.518538
Canada,2023,11,Solar,352.823042,8060.814592
Canada,2023,11,Nuclear,6882.037746,77025.755962
Canada,2023,11,Total combustible fuels,10751.980262,107447.048346
Canada,2023,11,Coal,2288.540151,22869.915887
Canada,2023,11,Oil,467.890556,4675.739538
Canada,2023,11,Natural gas,7194.373067,71895.04928
Canada,2023,11,Combustible renewables,789.843197,7893.087422
Canada,2023,11,Other combustible non-renewables,11.333291,113.25622
Canada,2023,11,Not specified,34.916667,384.083337
Canada,2023,11,Net electricity production,52106.960453,554144.465545
Canada,2023,11,Total imports,2193.499496,19187.508571
Canada,2023,11,Total exports,3159.468564,46150.46703
Canada,2023,11,Electricity supplied,51140.991385,527181.507086
Canada,2023,11,Used for pumped storage,15.853071,175.136829
Canada,2023,11,Distribution losses,2795.403817,28816.370537
Canada,2023,11,Final consumption,48329.734497,498189.99972
Canada,2023,11,Electricity trade,965.969068,26962.958459
Canada,2023,11,Renewables,35227.868975,377180.665323
Canada,2023,11,Non-renewables,16879.091478,176963.800224
Canada,2023,11,Others,514.140514,5173.079095
Canada,2023,11,Other renewables aggregated,789.843197,7893.087422
Canada,2023,11,Low carbon,42144.823388,454590.504622
Canada,2023,11,Fossil fuels,9997.053732,99938.044262
Chile,2023,11,Hydro,2702.663368,21335.553677
Chile,2023,11,Wind,851.737304,8944.852489
Chile,2023,11,Solar,1580.685103,16078.830546
Chile,2023,11,Geothermal,41.860843,401.300572
Chile,2023,11,Total combustible fuels,1865.370173,34567.531246
Chile,2023,11,Coal,976.125229,14284.02579
Chile,2023,11,Oil,41.712126,1089.052478
Chile,2023,11,Natural gas,496.516291,14603.326445
Chile,2023,11,Combustible renewables,351.016528,4591.126533
Chile,2023,11,Net electricity production,7042.316792,81328.068531
Chile,2023,11,Electricity supplied,7042.316792,81328.068531
Chile,2023,11,Distribution losses,367.81395,4212.51832
Chile,2023,11,Final consumption,6674.502842,77115.55021
Chile,2023,11,Renewables,5527.963146,51351.663817
Chile,2023,11,Non-renewables,1514.353646,29976.404713
Chile,2023,11,Others,41.712126,1089.052478
Chile,2023,11,Other renewables aggregated,392.877371,4992.427105
Chile,2023,11,Low carbon,5527.963146,51351.663817
Chile,2023,11,Fossil fuels,1514.353646,29976.404713
Colombia,2023,11,Hydro,4731.675127,52192.148437
Colombia,2023,11,Solar,103.694126,1017.019967
Colombia,2023,11,Total combustible fuels,2809.816979,29245.140771
Colombia,2023,11,Coal,900.075145,9995.439236
Colombia,2023,11,Oil,402.514136,2878.916058
Colombia,2023,11,Natural gas,1317.811539,14287.310609
Colombia,2023,11,Combustible renewables,189.416158,2083.474869
Colombia,2023,11,Net electricity production,7645.186232,82512.137337
Colombia,2023,11,Total imports,0.035731,407.647786
Colombia,2023,11,Total exports,178.991152,1160.259072
Colombia,2023,11,Electricity supplied,7466.230811,81759.526051
Colombia,2023,11,Distribution losses,604.670394,6312.343101
Colombia,2023,11,Final consumption,6861.560417,75447.182949
Colombia,2023,11,Electricity trade,178.955421,752.611286
Colombia,2023,11,Renewables,5024.785411,55350.471436
Colombia,2023,11,Non-renewables,2620.40082,27161.665903
Colombia,2023,11,Others,402.514136,2878.916058
Colombia,2023,11,Other renewables aggregated,189.416158,2083.474869
Colombia,2023,11,Low carbon,5024.785411,55350.471436
Colombia,2023,11,Fossil fuels,2620.40082,27161.665903
Costa Rica,2023,11,Hydro,872.974727,7548.025944
Costa Rica,2023,11,Wind,81.718323,1279.112173
Costa Rica,2023,11,Solar,5.895259,80.760493
Costa Rica,2023,11,Geothermal,83.979734,1383.73157
Costa Rica,2023,11,Total combustible fuels,0.251319,37.852132
Costa Rica,2023,11,Oil,0.220795,12.175056
Costa Rica,2023,11,Combustible renewables,0.030525,25.677074
Costa Rica,2023,11,Net electricity production,1044.819362,10329.482311
Costa Rica,2023,11,Total imports,4.5195,49.7145
Costa Rica,2023,11,Total exports,64.498917,709.488087
Costa Rica,2023,11,Electricity supplied,984.839945,9669.708724
Costa Rica,2023,11,Distribution losses,95.556059,916.850626
Costa Rica,2023,11,Final consumption,889.283887,8752.858101
Costa Rica,2023,11,Electricity trade,59.979417,659.773587
Costa Rica,2023,11,Renewables,1044.598568,10317.307254
Costa Rica,2023,11,Non-renewables,0.220795,12.175056
Costa Rica,2023,11,Others,0.220795,12.175056
Costa Rica,2023,11,Other renewables aggregated,84.010259,1409.408644
Costa Rica,2023,11,Low carbon,1044.598568,10317.307254
Costa Rica,2023,11,Fossil fuels,0.220795,12.175056
Mexico,2023,11,Hydro,1072.552779,18424.439003
Mexico,2023,11,Wind,1785.332592,18852.215531
Mexico,2023,11,Solar,1104.566555,17029.814753
Mexico,2023,11,Geothermal,289.198243,3884.22993
Mexico,2023,11,Nuclear,842.452424,10882.863554
Mexico,2023,11,Total combustible fuels,19240.372442,234751.525536
Mexico,2023,11,Coal,1532.187474,21028.082426
Mexico,2023,11,Oil,1708.188133,20605.745511
Mexico,2023,11,Natural gas,15858.131264,191295.449705
Mexico,2023,11,Combustible renewables,126.535678,1637.324537
Mexico,2023,11,Other combustible non-renewables,15.329894,184.923359
Mexico,2023,11,Not specified,1241.60454,13657.64994
Mexico,2023,11,Net electricity production,25576.079576,317482.738248
Mexico,2023,11,Total imports,191.625458,1923.711403
Mexico,2023,11,Total exports,268.568031,2861.746155
Mexico,2023,11,Electricity supplied,25499.137003,316544.703496
Mexico,2023,11,Distribution losses,3166.390195,39309.34923
Mexico,2023,11,Final consumption,22332.746808,277235.354267
Mexico,2023,11,Electricity trade,76.942573,938.034752
Mexico,2023,11,Renewables,4378.185847,59828.023754
Mexico,2023,11,Non-renewables,21197.893729,257654.714495
Mexico,2023,11,Others,2965.122567,34448.31881
Mexico,2023,11,Other renewables aggregated,415.733921,5521.554467
Mexico,2023,11,Low carbon,6462.242811,84368.537248
Mexico,2023,11,Fossil fuels,20355.441305,246771.850941
United States,2023,11,Hydro,18522.589586,232550.676459
United States,2023,11,Wind,36651.338885,383863.883097
United States,2023,11,Solar,13121.017501,199724.807808
United States,2023,11,Geothermal,1363.227582,14466.112692
United States,2023,11,Nuclear,62261.061738,706326.813873
United States,2023,11,Total combustible fuels,193456.601236,2352842.379051
United States,2023,11,Coal,53993.856629,648895.617158
United States,2023,11,Oil,2033.499947,26499.361393
United States,2023,11,Natural gas,132755.219332,1625279.740956
United States,2023,11,Combustible renewables,3932.323111,44350.368945
United States,2023,11,Other combustible non-renewables,741.702218,7817.290601
United States,2023,11,Not specified,207.558129,2587.101793
United States,2023,11,Net electricity production,325583.394657,3892361.774773
United States,2023,11,Total imports,3184.458188,43461.081711
United States,2023,11,Total exports,744.458524,12068.201514
United States,2023,11,Electricity supplied,328023.394321,3923754.65497
United States,2023,11,Used for pumped storage,1723.70279,26228.155088
United States,2023,11,Distribution losses,17255.175508,177820.652606
United States,2023,11,Final consumption,309044.516023,3719705.847279
United States,2023,11,Electricity trade,-2439.999664,-31392.880197
United States,2023,11,Renewables,73590.496665,874955.849001
United States,2023,11,Non-renewables,251992.897993,3017405.925774
United States,2023,11,Others,2982.760294,36903.753787
United States,2023,11,Other renewables aggregated,5295.550693,58816.481637
United States,2023,11,Low carbon,136059.116532,1583869.764667
United States,2023,11,Fossil fuels,189731.836255,2311079.111901
Argentina,2023,12,Hydro,4069.929954,36534.565695
Argentina,2023,12,Wind,1214.143008,14333.668492
Argentina,2023,12,Solar,371.469379,3240.238959
Argentina,2023,12,Nuclear,1086.758336,9010.573746
Argentina,2023,12,Total combustible fuels,5284.978667,77235.07854
Argentina,2023,12,Coal,2.282987,1146.630345
Argentina,2023,12,Oil,286.9277,12940.904569
Argentina,2023,12,Natural gas,4810.85905,60984.854272
Argentina,2023,12,Combustible renewables,184.90893,2162.689354
Argentina,2023,12,Net electricity production,12027.279345,140354.125435
Argentina,2023,12,Electricity supplied,12027.279345,140354.125435
Argentina,2023,12,Renewables,5840.451271,56271.1625
Argentina,2023,12,Non-renewables,6186.828073,84082.962932
Argentina,2023,12,Others,286.9277,12940.904569
Argentina,2023,12,Other renewables aggregated,184.90893,2162.689354
Argentina,2023,12,Low carbon,6927.209607,65281.736246
Argentina,2023,12,Fossil fuels,5100.069737,75072.389186
Brazil,2023,12,Hydro,36674.46969,421736.12613
Brazil,2023,12,Wind,8178.06858,94842.711811
Brazil,2023,12,Solar,5095.548799,50126.55813
Brazil,2023,12,Nuclear,1171.558281,13633.499619
Brazil,2023,12,Total combustible fuels,10774.287773,112917.077
Brazil,2023,12,Coal,1128.086055,13236.491559
Brazil,2023,12,Oil,1125.157835,8538.051021
Brazil,2023,12,Natural gas,5208.973207,36273.19752
Brazil,2023,12,Combustible renewables,3222.889273,53799.16006
Brazil,2023,12,Other combustible non-renewables,89.181403,1070.176836
Brazil,2023,12,Net electricity production,61893.933122,693255.97269
Brazil,2023,12,Electricity supplied,61893.933122,693255.97269
Brazil,2023,12,Renewables,53170.976342,620504.556131
Brazil,2023,12,Non-renewables,8722.956781,72751.416555
Brazil,2023,12,Others,1214.339238,9608.227857
Brazil,2023,12,Other renewables aggregated,3222.889273,53799.16006
Brazil,2023,12,Low carbon,54342.534623,634138.05575
Brazil,2023,12,Fossil fuels,7551.3985,59117.916936
Canada,2023,12,Hydro,32153.611873,360566.856644
Canada,2023,12,Wind,4228.536896,37042.055434
Canada,2023,12,Solar,252.598372,8313.412964
Canada,2023,12,Nuclear,7540.067626,84565.823588
Canada,2023,12,Total combustible fuels,11399.490953,118846.539299
Canada,2023,12,Coal,2426.361666,25296.277553
Canada,2023,12,Oil,496.068076,5171.807614
Canada,2023,12,Natural gas,7627.635905,79522.685185
Canada,2023,12,Combustible renewables,837.409497,8730.496919
Canada,2023,12,Other combustible non-renewables,12.01581,125.27203
Canada,2023,12,Not specified,34.916667,419.000004
Canada,2023,12,Net electricity production,55609.222387,609753.687932
Canada,2023,12,Total imports,2582.593124,21770.101695
Canada,2023,12,Total exports,3293.675124,49444.142154
Canada,2023,12,Electricity supplied,54898.140387,582079.647473
Canada,2023,12,Used for pumped storage,17.146938,192.283767
Canada,2023,12,Distribution losses,3000.755164,31817.125701
Canada,2023,12,Final consumption,51880.238285,550070.238005
Canada,2023,12,Electricity trade,711.082,27674.040459
Canada,2023,12,Renewables,37472.156638,414652.821961
Canada,2023,12,Non-renewables,18137.06575,195100.865974
Canada,2023,12,Others,543.000553,5716.079648
Canada,2023,12,Other renewables aggregated,837.409497,8730.496919
Canada,2023,12,Low carbon,45047.140931,499637.645553
Canada,2023,12,Fossil fuels,10596.998124,110535.042386
Chile,2023,12,Hydro,2704.944105,24040.497782
Chile,2023,12,Wind,845.504552,9790.357041
Chile,2023,12,Solar,1863.735694,17942.56624
Chile,2023,12,Geothermal,41.09119,442.391762
Chile,2023,12,Total combustible fuels,2197.57011,36765.101356
Chile,2023,12,Coal,1128.013132,15412.038922
Chile,2023,12,Oil,64.868959,1153.921437
Chile,2023,12,Natural gas,558.371216,15161.697661
Chile,2023,12,Combustible renewables,446.316803,5037.443336
Chile,2023,12,Net electricity production,7652.845651,88980.914182
Chile,2023,12,Electricity supplied,7652.845651,88980.914182
Chile,2023,12,Distribution losses,396.746886,4609.265206
Chile,2023,12,Final consumption,7256.098765,84371.648975
Chile,2023,12,Renewables,5901.592344,57253.256161
Chile,2023,12,Non-renewables,1751.253307,31727.65802
Chile,2023,12,Others,64.868959,1153.921437
Chile,2023,12,Other renewables aggregated,487.407993,5479.835098
Chile,2023,12,Low carbon,5901.592344,57253.256161
Chile,2023,12,Fossil fuels,1751.253307,31727.65802
Colombia,2023,12,Hydro,3997.358641,56189.507078
Colombia,2023,12,Solar,113.372046,1130.392013
Colombia,2023,12,Total combustible fuels,3779.761683,33024.902454
Colombia,2023,12,Coal,1331.965717,11327.404953
Colombia,2023,12,Oil,340.689057,3219.605115
Colombia,2023,12,Natural gas,1917.634129,16204.944738
Colombia,2023,12,Combustible renewables,189.47278,2272.947649
Colombia,2023,12,Net electricity production,7890.49237,90402.629707
Colombia,2023,12,Total imports,0.140481,407.788267
Colombia,2023,12,Total exports,133.212786,1293.471858
Colombia,2023,12,Electricity supplied,7757.420065,89516.946116
Colombia,2023,12,Distribution losses,507.471251,6819.814352
Colombia,2023,12,Final consumption,7249.948814,82697.131763
Colombia,2023,12,Electricity trade,133.072305,885.683591
Colombia,2023,12,Renewables,4300.203467,59650.674903
Colombia,2023,12,Non-renewables,3590.288903,30751.954806
Colombia,2023,12,Others,340.689057,3219.605115
Colombia,2023,12,Other renewables aggregated,189.47278,2272.947649
Colombia,2023,12,Low carbon,4300.203467,59650.674903
Colombia,2023,12,Fossil fuels,3590.288903,30751.954806
Costa Rica,2023,12,Hydro,690.322873,8238.348817
Costa Rica,2023,12,Wind,179.516315,1458.628488
Costa Rica,2023,12,Solar,6.530178,87.290671
Costa Rica,2023,12,Geothermal,92.969705,1476.701275
Costa Rica,2023,12,Total combustible fuels,4.874764,42.726896
Costa Rica,2023,12,Oil,1.013391,13.188447
Costa Rica,2023,12,Combustible renewables,3.861373,29.538447
Costa Rica,2023,12,Net electricity production,974.213836,11303.696147
Costa Rica,2023,12,Total imports,4.5195,54.234
Costa Rica,2023,12,Total exports,64.498917,773.987004
Costa Rica,2023,12,Electricity supplied,914.234419,10583.943143
Costa Rica,2023,12,Distribution losses,89.098688,1005.949314
Costa Rica,2023,12,Final consumption,825.135731,9577.993832
Costa Rica,2023,12,Electricity trade,59.979417,719.753004
Costa Rica,2023,12,Renewables,973.200444,11290.507698
Costa Rica,2023,12,Non-renewables,1.013391,13.188447
Costa Rica,2023,12,Others,1.013391,13.188447
Costa Rica,2023,12,Other renewables aggregated,96.831078,1506.239722
Costa Rica,2023,12,Low carbon,973.200444,11290.507698
Costa Rica,2023,12,Fossil fuels,1.013391,13.188447
Mexico,2023,12,Hydro,984.183127,19408.62213
Mexico,2023,12,Wind,1747.440292,20599.655823
Mexico,2023,12,Solar,1003.880213,18033.694966
Mexico,2023,12,Geothermal,319.600098,4203.830028
Mexico,2023,12,Nuclear,1148.109164,12030.972718
Mexico,2023,12,Total combustible fuels,18312.952625,253064.478161
Mexico,2023,12,Coal,1191.760108,22219.842534
Mexico,2023,12,Oil,1637.085083,22242.830594
Mexico,2023,12,Natural gas,15198.039163,206493.488868
Mexico,2023,12,Combustible renewables,271.376481,1908.701018
Mexico,2023,12,Other combustible non-renewables,14.691789,199.615148
Mexico,2023,12,Not specified,1241.60454,14899.25448
Mexico,2023,12,Net electricity production,24757.77006,342240.508308
Mexico,2023,12,Total imports,151.288599,2075.000002
Mexico,2023,12,Total exports,251.253845,3113
Mexico,2023,12,Electricity supplied,24657.804814,341202.50831
Mexico,2023,12,Distribution losses,3062.479596,42371.828826
Mexico,2023,12,Final consumption,21595.325217,298830.679484
Mexico,2023,12,Electricity trade,99.965246,1037.999998
Mexico,2023,12,Renewables,4326.480211,64154.503965
Mexico,2023,12,Non-renewables,20431.289847,278086.004342
Mexico,2023,12,Others,2893.381412,37341.700222
Mexico,2023,12,Other renewables aggregated,590.976579,6112.531046
Mexico,2023,12,Low carbon,6716.193915,91084.731163
Mexico,2023,12,Fossil fuels,19283.180683,266055.031624
United States,2023,12,Hydro,19709.637637,252260.314096
United States,2023,12,Wind,38211.247566,422075.130663
United States,2023,12,Solar,11786.592732,211511.40054
United States,2023,12,Geothermal,1366.48917,15832.601862
United States,2023,12,Nuclear,68901.539259,775228.353132
United States,2023,12,Total combustible fuels,209788.33834,2562630.717391
United States,2023,12,Coal,59268.763752,708164.38091
United States,2023,12,Oil,2156.239778,28655.601171
United States,2023,12,Natural gas,143483.526849,1768763.267805
United States,2023,12,Combustible renewables,4083.661888,48434.030833
United States,2023,12,Other combustible non-renewables,796.146072,8613.436673
United States,2023,12,Not specified,186.937292,2774.039085
United States,2023,12,Net electricity production,349950.781996,4242312.556769
United States,2023,12,Total imports,3493.675912,46954.757623
United States,2023,12,Total exports,702.27828,12770.479794
United States,2023,12,Electricity supplied,352742.179628,4276496.834598
United States,2023,12,Used for pumped storage,1909.262056,28137.417144
United States,2023,12,Distribution losses,19375.33745,197195.990056
United States,2023,12,Final consumption,331457.580122,4051163.427401
United States,2023,12,Electricity trade,-2791.397632,-34184.277829
United States,2023,12,Renewables,75157.628993,950113.477994
United States,2023,12,Non-renewables,274793.153002,3292199.078776
United States,2023,12,Others,3139.323142,40043.076929
United States,2023,12,Other renewables aggregated,5450.151058,64266.632695
United States,2023,12,Low carbon,144246.105544,1728115.870211
United States,2023,12,Fossil fuels,205891.613743,2516970.725644
Argentina,2024,1,Hydro,3733.001803,3733.001803
Argentina,2024,1,Wind,1319.323714,1319.323714
Argentina,2024,1,Solar,374.929069,374.929069
Argentina,2024,1,Nuclear,1145.067294,1145.067294
Argentina,2024,1,Total combustible fuels,6959.941092,6959.941092
Argentina,2024,1,Coal,2.282987,2.282987
Argentina,2024,1,Oil,150.443173,150.443173
Argentina,2024,1,Natural gas,6627.996364,6627.996364
Argentina,2024,1,Combustible renewables,179.218569,179.218569
Argentina,2024,1,Net electricity production,13532.262972,13532.262972
Argentina,2024,1,Electricity supplied,13532.262972,13532.262972
Argentina,2024,1,Renewables,5606.473155,5606.473155
Argentina,2024,1,Non-renewables,7925.789818,7925.789818
Argentina,2024,1,Others,150.443173,150.443173
Argentina,2024,1,Other renewables aggregated,179.218569,179.218569
Argentina,2024,1,Low carbon,6751.540449,6751.540449
Argentina,2024,1,Fossil fuels,6780.722524,6780.722524
Brazil,2024,1,Hydro,40603.952804,40603.952804
Brazil,2024,1,Wind,5453.182176,5453.182176
Brazil,2024,1,Solar,5088.6601,5088.6601
Brazil,2024,1,Nuclear,1372.029969,1372.029969
Brazil,2024,1,Total combustible fuels,8214.432037,8214.432037
Brazil,2024,1,Coal,1071.306621,1071.306621
Brazil,2024,1,Oil,871.688154,871.688154
Brazil,2024,1,Natural gas,4756.608543,4756.608543
Brazil,2024,1,Combustible renewables,1425.647317,1425.647317
Brazil,2024,1,Other combustible non-renewables,89.181403,89.181403
Brazil,2024,1,Net electricity production,60732.257086,60732.257086
Brazil,2024,1,Electricity supplied,60732.257086,60732.257086
Brazil,2024,1,Renewables,52571.442397,52571.442397
Brazil,2024,1,Non-renewables,8160.81469,8160.81469
Brazil,2024,1,Others,960.869557,960.869557
Brazil,2024,1,Other renewables aggregated,1425.647317,1425.647317
Brazil,2024,1,Low carbon,53943.472366,53943.472366
Brazil,2024,1,Fossil fuels,6788.784721,6788.784721
Canada,2024,1,Hydro,36793.41275,36793.41275
Canada,2024,1,Wind,4002.333338,4002.333338
Canada,2024,1,Solar,266.377015,266.377015
Canada,2024,1,Nuclear,7871.471565,7871.471565
Canada,2024,1,Total combustible fuels,13014.411252,13014.411252
Canada,2024,1,Coal,2770.094621,2770.094621
Canada,2024,1,Oil,566.344057,566.344057
Canada,2024,1,Natural gas,8708.212582,8708.212582
Canada,2024,1,Combustible renewables,956.041951,956.041951
Canada,2024,1,Other combustible non-renewables,13.718041,13.718041
Canada,2024,1,Not specified,34.916667,34.916667
Canada,2024,1,Net electricity production,61982.922586,61982.922586
Canada,2024,1,Total imports,2268.389167,2268.389167
Canada,2024,1,Total exports,3885.126372,3885.126372
Canada,2024,1,Electricity supplied,60366.185381,60366.185381
Canada,2024,1,Used for pumped storage,19.62126,19.62126
Canada,2024,1,Distribution losses,3299.683756,3299.683756
Canada,2024,1,Final consumption,57046.880365,57046.880365
Canada,2024,1,Electricity trade,1616.737205,1616.737205
Canada,2024,1,Renewables,42018.165054,42018.165054
Canada,2024,1,Non-renewables,19964.757533,19964.757533
Canada,2024,1,Others,614.978765,614.978765
Canada,2024,1,Other renewables aggregated,956.041951,956.041951
Canada,2024,1,Low carbon,49924.553286,49924.553286
Canada,2024,1,Fossil fuels,12093.285968,12093.285968
Chile,2024,1,Hydro,2458.264929,2458.264929
Chile,2024,1,Wind,873.732765,873.732765
Chile,2024,1,Solar,2043.21615,2043.21615
Chile,2024,1,Geothermal,40.124837,40.124837
Chile,2024,1,Total combustible fuels,2414.045741,2414.045741
Chile,2024,1,Coal,1037.371078,1037.371078
Chile,2024,1,Oil,38.459399,38.459399
Chile,2024,1,Natural gas,848.30453,848.30453
Chile,2024,1,Combustible renewables,489.910735,489.910735
Chile,2024,1,Net electricity production,7829.384422,7829.384422
Chile,2024,1,Electricity supplied,7829.384422,7829.384422
Chile,2024,1,Distribution losses,405.28873,405.28873
Chile,2024,1,Final consumption,7424.095692,7424.095692
Chile,2024,1,Renewables,5905.249416,5905.249416
Chile,2024,1,Non-renewables,1924.135007,1924.135007
Chile,2024,1,Others,38.459399,38.459399
Chile,2024,1,Other renewables aggregated,530.035572,530.035572
Chile,2024,1,Low carbon,5905.249416,5905.249416
Chile,2024,1,Fossil fuels,1924.135007,1924.135007
Colombia,2024,1,Hydro,4257.07293,4257.07293
Colombia,2024,1,Solar,209.599847,209.599847
Colombia,2024,1,Total combustible fuels,3354.817852,3354.817852
Colombia,2024,1,Coal,1297.839108,1297.839108
Colombia,2024,1,Oil,236.42491,236.42491
Colombia,2024,1,Natural gas,1631.20803,1631.20803
Colombia,2024,1,Combustible renewables,189.345805,189.345805
Colombia,2024,1,Net electricity production,7821.490629,7821.490629
Colombia,2024,1,Total imports,0.470629,0.470629
Colombia,2024,1,Total exports,45.487172,45.487172
Colombia,2024,1,Electricity supplied,7776.474086,7776.474086
Colombia,2024,1,Distribution losses,484.055759,484.055759
Colombia,2024,1,Final consumption,7292.418328,7292.418328
Colombia,2024,1,Electricity trade,45.016543,45.016543
Colombia,2024,1,Renewables,4656.018582,4656.018582
Colombia,2024,1,Non-renewables,3165.472048,3165.472048
Colombia,2024,1,Others,236.42491,236.42491
Colombia,2024,1,Other renewables aggregated,189.345805,189.345805
Colombia,2024,1,Low carbon,4656.018582,4656.018582
Colombia,2024,1,Fossil fuels,3165.472048,3165.472048
Costa Rica,2024,1,Hydro,532.117024,532.117024
Costa Rica,2024,1,Wind,189.386112,189.386112
Costa Rica,2024,1,Solar,11.677354,11.677354
Costa Rica,2024,1,Geothermal,122.179613,122.179613
Costa Rica,2024,1,Total combustible fuels,10.267486,10.267486
Costa Rica,2024,1,Oil,3.638541,3.638541
Costa Rica,2024,1,Combustible renewables,6.628944,6.628944
Costa Rica,2024,1,Net electricity production,865.627589,865.627589
Costa Rica,2024,1,Total imports,4.5195,4.5195
Costa Rica,2024,1,Total exports,64.498917,64.498917
Costa Rica,2024,1,Electricity supplied,805.648172,805.648172
Costa Rica,2024,1,Distribution losses,79.167714,79.167714
Costa Rica,2024,1,Final consumption,726.480458,726.480458
Costa Rica,2024,1,Electricity trade,59.979417,59.979417
Costa Rica,2024,1,Renewables,861.989047,861.989047
Costa Rica,2024,1,Non-renewables,3.638541,3.638541
Costa Rica,2024,1,Others,3.638541,3.638541
Costa Rica,2024,1,Other renewables aggregated,128.808557,128.808557
Costa Rica,2024,1,Low carbon,861.989047,861.989047
Costa Rica,2024,1,Fossil fuels,3.638541,3.638541
Mexico,2024,1,Hydro,1088.588425,1088.588425
Mexico,2024,1,Wind,1816.097533,1816.097533
Mexico,2024,1,Solar,1153.757924,1153.757924
Mexico,2024,1,Geothermal,341.030687,341.030687
Mexico,2024,1,Nuclear,963.84649,963.84649
Mexico,2024,1,Total combustible fuels,19323.864189,19323.864189
Mexico,2024,1,Coal,1561.641819,1561.641819
Mexico,2024,1,Oil,1698.699535,1698.699535
Mexico,2024,1,Natural gas,15770.042942,15770.042942
Mexico,2024,1,Combustible renewables,278.235153,278.235153
Mexico,2024,1,Other combustible non-renewables,15.244739,15.244739
Mexico,2024,1,Not specified,1241.60454,1241.60454
Mexico,2024,1,Net electricity production,25928.789789,25928.789789
Mexico,2024,1,Total imports,339.576497,339.576497
Mexico,2024,1,Total exports,352.73685,352.73685
Mexico,2024,1,Electricity supplied,25915.629436,25915.629436
Mexico,2024,1,Distribution losses,3216.389083,3216.389083
Mexico,2024,1,Final consumption,22699.240353,22699.240353
Mexico,2024,1,Electricity trade,13.160353,13.160353
Mexico,2024,1,Renewables,4677.709722,4677.709722
Mexico,2024,1,Non-renewables,21251.080065,21251.080065
Mexico,2024,1,Others,2955.548814,2955.548814
Mexico,2024,1,Other renewables aggregated,619.26584,619.26584
Mexico,2024,1,Low carbon,6883.160752,6883.160752
Mexico,2024,1,Fossil fuels,20287.233575,20287.233575
United States,2024,1,Hydro,21742.031903,21742.031903
United States,2024,1,Wind,34835.056305,34835.056305
United States,2024,1,Solar,12363.22143,12363.22143
United States,2024,1,Geothermal,1322.736009,1322.736009
United States,2024,1,Nuclear,69083.527249,69083.527249
United States,2024,1,Total combustible fuels,244259.001694,244259.001694
United States,2024,1,Coal,79285.139127,79285.139127
United States,2024,1,Oil,2670.691823,2670.691823
United States,2024,1,Natural gas,157387.079114,157387.079114
United States,2024,1,Combustible renewables,4199.636149,4199.636149
United States,2024,1,Other combustible non-renewables,716.455481,716.455481
United States,2024,1,Not specified,203.244536,203.244536
United States,2024,1,Net electricity production,383808.819124,383808.819124
United States,2024,1,Total imports,3784.656542,3784.656542
United States,2024,1,Total exports,1783.322821,1783.322821
United States,2024,1,Electricity supplied,385810.152845,385810.152845
United States,2024,1,Used for pumped storage,2051.524794,2051.524794
United States,2024,1,Distribution losses,21260.96932,21260.96932
United States,2024,1,Final consumption,362497.658731,362497.658731
United States,2024,1,Electricity trade,-2001.333721,-2001.333721
United States,2024,1,Renewables,74462.681796,74462.681796
United States,2024,1,Non-renewables,309346.13733,309346.13733
United States,2024,1,Others,3590.39184,3590.39184
United States,2024,1,Other renewables aggregated,5522.372158,5522.372158
United States,2024,1,Low carbon,143749.453581,143749.453581
United States,2024,1,Fossil fuels,240262.610081,240262.610081
Argentina,2024,2,Hydro,2965.821972,6698.823775
Argentina,2024,2,Wind,1150.561262,2469.884976
Argentina,2024,2,Solar,300.476127,675.405196
Argentina,2024,2,Nuclear,995.434444,2140.501738
Argentina,2024,2,Total combustible fuels,7485.943178,14445.88427
Argentina,2024,2,Coal,45.659745,47.942732
Argentina,2024,2,Oil,455.982399,606.425572
Argentina,2024,2,Natural gas,6812.107374,13440.103738
